sourceLanguage,targetLanguage,documentID,stringID,sourceText,translatedText,perceivedGender,entityName,sourceURL
en,de,26,26-4,His great-grandfather was a poet and a businessman who founded a school during the Japanese colonial period.,"Sein Urgroßvater war ein Dichter und Geschäftsmann, der während der japanischen Kolonialzeit eine Schule gründete.",Male,Lin Hwai-min,https://en.wikipedia.org/wiki/Lin_Hwai-min
en,de,26,26-5,"His grandfather was a doctor and his father, Lin Chin-sheng, obtained a law degree from the Tokyo Imperial University.","Sein Großvater war Arzt und sein Vater, Lin Chin-sheng, erwarb einen Abschluss in Jura an der Tokyo Imperial University.",Male,Lin Hwai-min,https://en.wikipedia.org/wiki/Lin_Hwai-min
en,de,26,26-6,"After Chiang Kai-shek established rule in Taiwan in 1949, Lin's father held several important political positions, including the office of Chiayi County Magistrate from 1951 to 1954.","Nachdem Chiang Kai-shek 1949 die Herrschaft über Taiwan durchgesetzt hatte, hatte Lins Vater mehrere wichtige politische Posten inne, darunter von 1951 bis 1954 das Amt des Magistraten des Landkreises Chiayi.",Male,Lin Hwai-min,https://en.wikipedia.org/wiki/Lin_Hwai-min
en,de,26,26-7,His mother Lin Cheng Pen-pen graduated from the Tokyo Economics College.,Seine Mutter Lin Cheng Pen-pen machte ihren Abschluss am Tokyo Economics College.,Male,Lin Hwai-min,https://en.wikipedia.org/wiki/Lin_Hwai-min
en,de,26,26-8,He is the oldest of five children.,Er ist das älteste von fünf Kindern.,Male,Lin Hwai-min,https://en.wikipedia.org/wiki/Lin_Hwai-min
en,de,26,26-9,Lin's family enjoyed the arts.,Lins Familie hatte Gefallen an der Kunst.,Male,Lin Hwai-min,https://en.wikipedia.org/wiki/Lin_Hwai-min
en,de,26,26-10,His father loved visual arts while his mother enjoyed classical music.,"Sein Vater liebte die bildende Kunst, während seine Mutter klassische Musik schätzte.",Male,Lin Hwai-min,https://en.wikipedia.org/wiki/Lin_Hwai-min
en,de,26,26-11,Lin was exposed to different art forms and culture very early on in his childhood.,Lin hatte seit seiner frühesten Kindheit Kontakt mit verschiedenen Kunstformen.,Male,Lin Hwai-min,https://en.wikipedia.org/wiki/Lin_Hwai-min
en,de,27,27-1,Ohad Naharin (born 1952) (Hebrew: אוהד נהרין) is an Israeli contemporary dancer and choreographer.,Ohad Naharin (geboren 1952) (Hebräisch: אוהד נהרין) ist ein zeitgenössischer Tänzer und Choreograf aus Israel.,Male,Itzik Galili,https://en.wikipedia.org/wiki/Itzik_Galili
en,de,27,27-2,He served as artistic director of Batsheva Dance Company from 1990; he stepped down in 2018.,Er war von 1990 an als künstlerischer Leiter der Batsheva Dance Company tätig; er trat 2018 zurück.,Male,Itzik Galili,https://en.wikipedia.org/wiki/Itzik_Galili
en,de,27,27-3,Ohad Naharin was born in 1952 in Kibbutz Mizra.,Ohad Naharin wurde 1952 im Kibbuz Mizra geboren.,Male,Itzik Galili,https://en.wikipedia.org/wiki/Itzik_Galili
en,de,27,27-4,"Raised in an artistic home, he wrote stories, composed music, and painted as a child.","Er wuchs in einem kunstverständigen Zuhause auf und schrieb als Kind Geschichten, komponierte Musik und malte.",Male,Itzik Galili,https://en.wikipedia.org/wiki/Itzik_Galili
en,de,27,27-5,His father was a psychologist specializing in psychodrama and an actor who performed with Habima and the Haifa Theater.,"Sein Vater war ein auf Psychodramen spezialisierter Psychologe und Schauspieler, der am Habimah und am Haifa Theater auftrat.",Male,Itzik Galili,https://en.wikipedia.org/wiki/Itzik_Galili
en,de,27,27-6,"His mother was a Feldenkrais instructor, choreographer and dancer.","Seine Mutter war eine Feldenkrais-Lehrerin, Choreografin und Tänzerin.",Male,Itzik Galili,https://en.wikipedia.org/wiki/Itzik_Galili
en,de,27,27-7,"Nevertheless, Naharin did not start dancing until age 22.",Dennoch begann Naharin erst im Alter von 22 Jahren mit dem Tanzen.,Male,Itzik Galili,https://en.wikipedia.org/wiki/Itzik_Galili
en,de,27,27-8,"During his first year with the Batsheva Dance Company, Martha Graham visited Israel and invited Naharin to join her dance company in New York.","In seinem ersten Jahr bei der Batsheva Dance Company, besuchte Martha Graham Israel und lud Naharin ein, sich ihrem Tanzensemble in New York anzuschließen.",Male,Itzik Galili,https://en.wikipedia.org/wiki/Itzik_Galili
en,de,27,27-9,"After dancing for Martha Graham, he attended Juilliard and the School of American Ballet.","Nachdem er für Martha Graham getanzt hatte, besuchte er die Juilliard sowie die School of American Ballet.",Male,Itzik Galili,https://en.wikipedia.org/wiki/Itzik_Galili
en,de,27,27-10,"In 1978, he married Mari Kajiwara, a native New Yorker and an Alvin Ailey dancer.","1978 heiratete er Mari Kajiwara, eine gebürtige New Yorkerin und Tänzerin von Alvin Ailey.",Male,Itzik Galili,https://en.wikipedia.org/wiki/Itzik_Galili
en,de,27,27-11,"In 2001, she died of cancer at age 50.",2001 starb sie im Alter von 50 Jahren an Krebs.,Male,Itzik Galili,https://en.wikipedia.org/wiki/Itzik_Galili
en,de,27,27-12,"He is now married to Eri Nakamura, a Batsheva dancer and costume designer with whom he has a daughter.","Heute ist er mit Eri Nakamura verheiratet, einer Batsheva-Tänzerin und Kostümdesignerin, mit der er eine Tochter hat.",Male,Itzik Galili,https://en.wikipedia.org/wiki/Itzik_Galili
en,de,28,28-1,"Jocelyn Alizart (born February 1, 1949 in Plaines Wilhems, Mauritius) is a ballet master, teacher and choreographer.","Jocelyn Alizart (geboren am 1. Februar 1949 in Plaines Wilhems, Mauritius) ist ein Ballettmeister, Lehrer und Choreograf.",Male,Jocelyn Alizart,https://en.wikipedia.org/wiki/Jocelyn_Alizart
en,de,28,28-2,"He began his career in 1975, under the leadership  of Hanna Voos and the Cuban choreographer Jorge Lefebre.","Er begann seine Karriere 1975, unter der Führung von Hanna Voos und dem kubanischen Choreografen Jorge Lefebre.",Male,Jocelyn Alizart,https://en.wikipedia.org/wiki/Jocelyn_Alizart
en,de,28,28-3,"In 1984, he joined the Malmö Ballet, as ballet master under director Elsa Marianne von Rosen.","1984 schloss er sich dem Malmö Ballet an, als Ballettmeister unter Leiterin Elsa Marianne von Rosen.",Male,Jocelyn Alizart,https://en.wikipedia.org/wiki/Jocelyn_Alizart
en,de,28,28-4,"While there, he created two 2 ballets: Delibes Suite and Samson and Dalila.",In seiner Zeit dort erschuf er 2 Balletts: Delibes Suite und Samson and Dalila.,Male,Jocelyn Alizart,https://en.wikipedia.org/wiki/Jocelyn_Alizart
en,de,28,28-5,He also served briefly with Ballet de France and Ballet du Louvre.,Er war auch kurze Zeit im Ballet de France und im Ballet du Louvre tätig.,Male,Jocelyn Alizart,https://en.wikipedia.org/wiki/Jocelyn_Alizart
en,de,28,28-6,"In 1988, he joined the National Ballet of Finland with Director Doris Laine, and then worked between 1991 and 1998 in Deutsche Opera Rhein in Düsseldorf with Heinz Spörli and Yuri Vamos.",1988 schloss er sich dem Finnischen Nationalballett mit Leiterin Doris Laine an und arbeite danach zwischen 1991 und 1998 an der Deutschen Oper am Rhein in Düsseldorf mit Heinz Spörli und Yuri Vamos.,Male,Jocelyn Alizart,https://en.wikipedia.org/wiki/Jocelyn_Alizart
en,de,28,28-7,"During this time he created additional ballets, Isadora ""Sans limites"", Choice of Two Mothers, Twins, En Souvenir, and Pictures.","In dieser Zeit erschuf er weitere Balletts, Isadora „Sans limites“, Choice of Two Mothers, Twins, En Souvenir und Pictures.",Male,Jocelyn Alizart,https://en.wikipedia.org/wiki/Jocelyn_Alizart
en,de,28,28-8,"In 1988, he was asked by Director Uwe Scholz to join the Leipzig Ballet.","1988 wurde er von Intendant Uwe Scholz gefragt, ob er sich dem Leipziger Ballett anschließen wolle.",Male,Jocelyn Alizart,https://en.wikipedia.org/wiki/Jocelyn_Alizart
en,de,28,28-9,"Since 2000, he has toured throughout the world, primarily in Northern Europe, as a guest teacher and choreographer.","Seit 2000 war er als Gastausbilder und Choreograf in der ganzen Welt, überwiegend in Nordeuropa, auf Tour.",Male,Jocelyn Alizart,https://en.wikipedia.org/wiki/Jocelyn_Alizart
en,de,28,28-10,His body of work includes 12 full-length ballets as well as numerous musicals and solos.,Sein Werk umfasst 12 abendfüllende Balletts sowie zahlreiche Musicals und Soli.,Male,Jocelyn Alizart,https://en.wikipedia.org/wiki/Jocelyn_Alizart
en,de,29,29-1,"Tsitsino Shurgaya (Georgian: ციცინო შურღაია) is a Georgian surgeon, born in Georgia who specializes in microsurgery of the face and neck.","Tsitsino Shurgaya (Georgisch: ციცინო შურღაია) ist eine georgische Chirurgin, die in Georgien geboren wurde und sich auf die Mikrochirurgie von Gesicht und Hals spezialisiert hat.",Female,Tsitsino Shurgaya,https://en.wikipedia.org/wiki/Tsitsino_Shurgaya
en,de,29,29-2,She is a facial nerve expert who treats facial paralysis and focuses her scientific research in all methods to rejuvenate the face and neck.,"Sie ist Expertin für Gesichtsnerven, die Faszialislähmungen behandelt und ihre wissenschaftliche Forschung auf alle Methoden zur Gesichts- und Halsverjüngung konzentriert.",Female,Tsitsino Shurgaya,https://en.wikipedia.org/wiki/Tsitsino_Shurgaya
en,de,29,29-3,She is one of the pioneers of facial rejuvenation in Russia and has devoted her life to studying the human face and all surgical and non-surgical methods to keep it looking younger and fight the onset of aging.,"Sie ist gehört zu den Pionieren der Gesichtsverjüngung in Russland und hat ihr Leben dem Studium des menschlichen Gesichts sowie sämtlicher chirurgischer und nichtchirurgischer Methoden, mit denen sich dessen jüngeres Aussehen bewahren und dem Beginn der Alterung entgegentreten lässt, verschrieben.",Female,Tsitsino Shurgaya,https://en.wikipedia.org/wiki/Tsitsino_Shurgaya
en,de,29,29-4,Shurgaya graduated from Tbilisi State Medical University in 1981.,Shurgaya machte 1981 ihren Abschluss an der Tbilisi State Medical University.,Female,Tsitsino Shurgaya,https://en.wikipedia.org/wiki/Tsitsino_Shurgaya
en,de,29,29-5,Since 1985 she was in residency later followed by postgraduate and doctoral studies at the Central Institute of Advancement of Medics (presently known as the Russian Medical Academy of Postgraduate Education – RMAPO ).,"Seit 1985 war sie in der fachärztlichen Ausbildung, später gefolgt vom postgradualen und dem Promotionsstudium am Central Institute of Advancement of Medics (derzeit bekannt als Russian Medical Academy of Postgraduate Education – RMAPO).",Female,Tsitsino Shurgaya,https://en.wikipedia.org/wiki/Tsitsino_Shurgaya
en,de,29,29-6,In 1992 she defended her thesis on “Neyromioplastic operations in paralysis and paresis of mimic muscles”.,1992 verteidigte sie ihre Abschlussarbeit zum Thema „Neyromioplastische Operationen bei der Paralyse und Parese der mimischen Muskulatur“.,Female,Tsitsino Shurgaya,https://en.wikipedia.org/wiki/Tsitsino_Shurgaya
en,de,29,29-7,In 1995 she defended her doctoral dissertation on the topic: “A surgical algorithm for treatment of patients with facial paralysis”.,1995 verteidigte sie ihre Dissertation zum Thema: „Ein chirurgischer Algorithmus für die Behandlung von Patienten mit Gesichtslähmung“.,Female,Tsitsino Shurgaya,https://en.wikipedia.org/wiki/Tsitsino_Shurgaya
en,de,29,29-8,Shurgaya is a Maxillofacial and Plastic surgery expert.,Shurgaya ist Expertin für maxillofaziale und plastische Chirurgie.,Female,Tsitsino Shurgaya,https://en.wikipedia.org/wiki/Tsitsino_Shurgaya
en,de,29,29-9,"She has more than 100 publications and scientific papers, 10 personal methodologies of operation on the face and is a co-author of two guides on plastic surgery.",Sie kann über 100 Publikationen und wissenschaftliche Arbeiten sowie 10 eigene Operationsmethoden für das Gesicht vorweisen und ist Mitautorin von zwei Handbüchern zur plastischen Chirurgie.,Female,Tsitsino Shurgaya,https://en.wikipedia.org/wiki/Tsitsino_Shurgaya
en,de,29,29-10,"She holds three patents on the ""Method of treatment of unilateral facial paralysis""",Sie hält drei Patente zur „Methode der Behandlung von unilateraler Gesichtslähmung“,Female,Tsitsino Shurgaya,https://en.wikipedia.org/wiki/Tsitsino_Shurgaya
en,de,29,29-11,Ulai Trudy Otobed (born 31 December 1941) is a Palauan physician.,Ulai Trudy Otobed (geboren am 31. Dezember 1941) ist eine palauische Ärztin.,Female,Tsitsino Shurgaya,https://en.wikipedia.org/wiki/Tsitsino_Shurgaya
en,de,30,30-1,In 1965 she became the first Micronesian woman to qualify as a doctor.,"1965 wurde sie zur ersten mikronesischen Frau, die sich als Ärztin qualifizierte.",Female,Ulai Otobed,https://en.wikipedia.org/wiki/Ulai_Otobed
en,de,30,30-2,"Also an excellent table tennis player, she won a gold medal in the sport at the 1963 South Pacific Games and was national champion of Fiji in three categories.",Zudem ist sie eine herausragende Tischtennisspielerin; sie hat in der Sportart eine Goldmedaille bei den Südpazifikspielen 1963 gewonnen und war in drei Kategorien nationale Meisterin von Fidschi.,Female,Ulai Otobed,https://en.wikipedia.org/wiki/Ulai_Otobed
en,de,30,30-3,"Otobed was born in Aimeliik on the Palauan island of Babeldaob to Berenges Oiterong amd Taurengel Otobed, the second of six children.",Otobed wurde in Aimeliik auf der palauischen Insel Babeldaob als zweites von sechs Kindern von Berenges Oiterong und Taurengel Otobed geboren.,Female,Ulai Otobed,https://en.wikipedia.org/wiki/Ulai_Otobed
en,de,30,30-4,Her brother Rechiuang Demai Otobed went on to become the first Palauan to earn a degree in entomology.,"Ihr Bruder Rechiuang Demai Otobed wurde der erste Palauer, der einen Abschluss in Entomologie erwarb.",Female,Ulai Otobed,https://en.wikipedia.org/wiki/Ulai_Otobed
en,de,30,30-5,She began attending school in Ngeremlengui at the age of six.,"Im Alter von sechs Jahren begann sie, die Schule in Ngeremlengui zu besuchen.",Female,Ulai Otobed,https://en.wikipedia.org/wiki/Ulai_Otobed
en,de,30,30-6,Between 1953 and 1956 she was a pupil at Palau Intermediate School.,Zwischen 1953 und 1956 war sie Schülerin der Palau Intermediate School.,Female,Ulai Otobed,https://en.wikipedia.org/wiki/Ulai_Otobed
en,de,30,30-7,"[3] She then moved up to Pacific Islands Central School, where she was enrolled between 1956 and 1959.","[3] Dann rückte sie in die Pacific Islands Central School auf, in der sie zwischen 1956 und 1959 angemeldet war.",Female,Ulai Otobed,https://en.wikipedia.org/wiki/Ulai_Otobed
en,de,30,30-8,"After being accepted into the Central Medical School in Fiji, she attended the Trust Territory School of Nursing until her course began in 1960.","Nach ihrer Aufnahme an der Central Medical School in Fidschi besuchte sie die Trust Territory School of Nursing, bis ihr Studiengang 1960 begann.",Female,Ulai Otobed,https://en.wikipedia.org/wiki/Ulai_Otobed
en,de,30,30-9,During her time in Fiji she was part of the Fiji table tennis team that won gold at the 1963 South Pacific Games.,"Während ihrer Zeit in Fidschi war sie Mitglied des Tischtennisteams von Fidschi, das bei den Südpazifikspielen 1963 die Goldmedaille gewann.",Female,Ulai Otobed,https://en.wikipedia.org/wiki/Ulai_Otobed
en,de,30,30-10,"The following year she was Fijian national champion in women's singles, women's doubles and mixed doubles.","Im darauffolgenden Jahr war sie im Einzel der Frauen, im Doppel der Frauen und im gemischten Doppel nationale Meisterin von Fidschi.",Female,Ulai Otobed,https://en.wikipedia.org/wiki/Ulai_Otobed
en,de,30,30-11,"Otobed graduated from the Central Medical School in 1965, also winning numerous awards, including the Principal's Presentation for the top female student, the Glazo-Allenburgs prize for the highest grade average and the British Medical Association gold medal for academic excellence in surgery.","Otobed machte 1965 ihren Abschluss an der Central Medical School, wobei sie auch mehrere Auszeichnungen erhielt, darunter die Vorstellung als beste weibliche Studentin durch den Rektor, den Glazo-Allenburgs-Preis für den höchsten Notendurchschnitt sowie die Goldmedaille der British Medical Association für akademische Exzellenz in der Chirurgie.",Female,Ulai Otobed,https://en.wikipedia.org/wiki/Ulai_Otobed
